r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
rouse all,To celebrate their Priest's espousal;,n12jt-l03530,And now the joyful peoplerouze all,n12jt-l03525,/aʊzl/ | /aʊzɔːlraʊzɔːl/,half-vowelrhyme,<b>a</b><b>a</b>,pers00356,n12jt-w0010
