r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
skill, In apeing Lines from Cooper's-Hill;,pba35-l06920," Nor let my Vot'ries shew their Skill,",pba35-l06915,/ɪl/ | /ɪl/,full,<b>a</b><b>a</b>,pers00087;pers00148,pba35-w0490
