r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
blow,"That smote the golden shrines of Mexico,",glb19-l41580,"Rejoice! the hour is come: the mortal blow,",glb19-l41575,/eksɪkəʊ/ | /əʊ/,half-vowelrhyme,<b>a</b><b>a</b>,pers00352,glb19-w1060
know,"The shrines of rich, voluptuous Mexico;",glb19-l43945,"But mighty as thou art, Valdivia, know,",glb19-l43935,/eksɪkəʊ/ | /əʊ/,half-vowelrhyme,<b>a</b>a<b>a</b>,pers00352,glb19-w1060
low,"The shrines of rich, voluptuous Mexico;",glb19-l43945,Though Cortes' desolating march laid low,glb19-l43940,/eksɪkəʊ/ | /əʊ/,half-vowelrhyme,a<b>a</b><b>a</b>,pers00352,glb19-w1060
