r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
call, Take Qualities from Donegal. ,pba35-l07090, Nor need you on the Graces call;,pba35-l07085,/ɔːl/ | /ɔːl/,full,<b>a</b><b>a</b>,pers00087;pers00148,pba35-w0490
