r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
look," The artless youth with cheerful smiles partook,",cac95-l03595, Then round the table threw a happy look. ,cac95-l03600,/ʊk/ | /ʊk/,full,<b>a</b><b>a</b>,pers00301,cac95-w0070
