r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
state, Turn Arcs of Triumph to a Garden-gate;,o3689-l00810, Load some vain Church with old Theatric State;,o3689-l00805,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00012,o3689-w0010
