r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
player,"And Hume, and Tristram and Voltaire,",n11jt-l01650,"Thus 'twixt the Tailor and the Player,",n11jt-l01645,/eə/ | /eɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00356,n11jt-w0010
spare, Who gives no quarter to his friend VOLTAIRE. ,o3842-l00365, Nor can we hope he will a stranger spare,o3842-l00360,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00155,o3842-w0010
