r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
psalter,And scorns to hesitate or faulter,n10jt-l00045,"In primmer, spelling-book or psalter.",n10jt-l00050,/ɒltə/ | /ɔːltə/,half-pararhyme,<b>a</b><b>a</b>,pers00356,n10jt-w0010
alter," And limbs grow cold, and senses faulter,",o4986-l19370, I sha'nt perceive her Person alter. ,o4986-l19375,/ɒltə/ | /ɔːltə/,half-pararhyme,<b>a</b><b>a</b>,pers00210,o4986-w0410
