r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
lion," For prey, a' holes an' corners tryin;",cbu86-l04185,"Whyles, ranging like a roaran lion,",cbu86-l04180,/aɪɪn/ | /aɪən/,half-pararhyme,<b>a</b><b>a</b>abab,pers00307,cbu86-w0050
flyin," For prey, a' holes an' corners tryin;",cbu86-l04185," Whyles, on the strong-wing'd Tempest flyin",cbu86-l04190,/aɪɪn/ | /ɪn/,half-pararhyme,a<b>a</b><b>a</b>bab,pers00307,cbu86-w0050
pryin," For prey, a' holes an' corners tryin;",cbu86-l04185," Whyles, in the human bosom pryin,",cbu86-l04200,/aɪɪn/ | /ɪn/,half-pararhyme,a<b>a</b>ab<b>a</b>b,pers00307,cbu86-w0050
