r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
mankind,"The diadem with mighty projects lin'd,",o3794-l00345," To catch renown by ruining mankind,",o3794-l00350,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00269,o3794-w0010
mind,"But when  no Prelate's Lawn with Hair-shirt lin'd,",o3677-l01380," Is half so incoherent as my Mind,",o3677-l01385,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00012,o3677-w0010
wind," A wicker door, with clay-like plaster lin'd,",bsb18-l03430, Serv'd to exclude the piercing wintry wind;,bsb18-l03435,/aɪnd/ | /ɪnd/,half-pararhyme,<b>a</b><b>a</b>,pers00280,bsb18-w0010
