r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
glance,"Obscured, or showed, some dreadful countenance;",glb19-l46570,"The struggling smoke, or flame with fitful glance,",glb19-l46565,/aʊntənəns/ | /ɑːns/,half-pararhyme,<b>a</b><b>a</b>,pers00352,glb19-w1060
advance, Plumpness shone in his Countenance;,o4257-l00440, Tho' he to Combat could advance —,o4257-l00435,/aʊntənəns/ | /ɑːns/,half-pararhyme,<b>a</b><b>a</b>,pers00304,o4257-w0010
