r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
said,RECITE the loves of Narva and Mored,o4039-l00560, The priest of Chalma's triple idol said. ,o4039-l00565,/ɔːd/ | /ed/,half-pararhyme,<b>a</b><b>a</b>,pers00288,o4039-w0070
dead," Now rest the souls of Narva and Mored,",o4039-l00900," Laid in the dust, and number'd with the dead. ",o4039-l00905,/ɔːd/ | /ed/,half-pararhyme,<b>a</b><b>a</b>,pers00288,o4039-w0070
bed," Liv'd the still sweeter flow'r, the young Mored;",o4039-l01005, Where the sweet Zinsa spreads its matted bed,o4039-l01000,/ɔːd/ | /ed/,half-pararhyme,<b>a</b><b>a</b>,pers00288,o4039-w0070
