r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
consumes,"""He slyly creeps, and to destruction dooms",o5155-l15585,"""With baleful venom ev'ry thing consumes;",o5155-l15575,/uːmz/ | /uːmz/,full,ababb<b>c</b>b<b>c</b>c,pers00033,o5155-w0200
blooms,"""He slyly creeps, and to destruction dooms",o5155-l15585,"""The honour of the spring, and wisdom's early blooms.",o5155-l15590,/uːmz/ | /uːmz/,full,ababbcb<b>c</b><b>c</b>,pers00033,o5155-w0200
resumes," The crime rejudg'd, the man she dooms;",o4987-l17415," God's cancell'd Grace her rage resumes,",o4987-l17410,/uːmz/ | /uːmz/,full,<b>a</b><b>a</b>,pers00203,o4987-w0580
