r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
rocks,Summer was in its prime; — the parrot-flocks,glb19-l41685,Darkened the passing sunshine on the rocks;,glb19-l41690,/ɒks/ | /ɒks/,full,<b>a</b><b>a</b>,pers00352,glb19-w1060
