r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
quotations,"He rang'd his Tropes, and preach'd up Patience;",pmp18-l12565," Back'd his Opinion with Quotations,",pmp18-l12570,/eɪʃns/ | /eɪʃnz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0470
replications," And hears, with most affected patience,",o4899-l04015, Rejoinders bully replications;,o4899-l04020,/eɪʃns/ | /eɪʃnz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00330,o4899-w0010
