r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
must," That Heav'n to him (as Lord) this World entrusts,",pdi12-l04875, And gives a sov'reign Sway; that all things must,pdi12-l04880,/ʌsts/ | /ʌst/,half-vowelrhyme,<b>a</b><b>a</b>a,pers00266,pdi12-w0140
lust," That Heav'n to him (as Lord) this World entrusts,",pdi12-l04875," Obey his Will, and gratify his Lust. ",pdi12-l04885,/ʌsts/ | /ʌst/,half-vowelrhyme,<b>a</b>a<b>a</b>,pers00266,pdi12-w0140
