r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
dresses," Tells her she's kind, and likes her messes;",bsb18-l14970,"Not so; he eats the dish she dresses,",bsb18-l14965,/esɪz/ | /esɪz/,full,<b>a</b><b>a</b>,pers00280,bsb18-w0190
