r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
returned,"Displaying gifts their conquests earn'd,",bed98-l17690,"At eve, when village maids return'd,",bed98-l17680,/ɜːnd/ | /ɜːnd/,full,<b>a</b>b<b>a</b>b,pers00340,bed98-w0520
returned,For not unsought our gifts are earn'd:,bed98-l14815,"Mortal attend, they quick return'd,",bed98-l14810,/ɜːnd/ | /ɜːnd/,full,<b>a</b><b>a</b>,pers00340,bed98-w0360
learnt," ""Then patient bear the Sufferings you have earn'd,",o3818-l06710," ""Let Wisdom be by past Misconduct learn'd:",o3818-l06720,/ɜːnd/ | /ɜːnɪd/,half-vowelrhyme,<b>a</b>b<b>a</b>bbcbcc,pers00020,o3818-w0010
