r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
snowket, Whyles mice and modewurks they howket;,cbu86-l00220, Wi' social nose whyles snuff'd an' snowket;,cbu86-l00215,/aʊkɪt/ | /əʊkɪt/,half-pararhyme,<b>a</b><b>a</b>,pers00307,cbu86-w0010
