r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
folly," Something cries, ""Hoolie! ",cbu86-l05500,Ye'll shaw your folly. ,cbu86-l05510,/uːlɪ/ | /ɒli/,half-pararhyme,aaa<b>b</b>a<b>b</b>,pers00307,cbu86-w0080
melancholy,"Shun, shun the ""matron sage and holy,""",bsb18-l07685," Shun, shun such tearful melancholy! ",bsb18-l07690,/əʊli/ | /elənkli/,half-pararhyme,<b>a</b><b>a</b>,pers00280,bsb18-w0060
pool, Poor Leezie's heart maist lap the hool;,cbu86-l09170," But mist a fit, an' in the pool,",cbu86-l09180,/uːl/ | /uːl/,full,abab<b>c</b>d<b>c</b>dx,pers00307,cbu86-w0110
